"Start","Stop","Length","Frame"
112532477,112532854,378,2
112546802,112547116,315,2
112548677,112548988,312,2
112554881,112555186,306,2
112576766,112577125,360,2
112578383,112578748,366,2
112639019,112639483,465,2
112670717,112671055,339,2
112671905,112672261,357,2
112700927,112701364,438,2
112745945,112746274,330,2
112814417,112814782,366,2
112818149,112818643,495,2
112876694,112877530,837,2
112879364,112879708,345,2
112895360,112895680,321,2
112918517,112918876,360,2
112965503,112965886,384,2
112991132,112991467,336,2
112993889,112994704,816,2
113005001,113005342,342,2
113015228,113015605,378,2
113023574,113023939,366,2
113101901,113102209,309,2
113108516,113108833,318,2
113154752,113155246,495,2
113155598,113155969,372,2
113180165,113180899,735,2
113197115,113197417,303,2
113224115,113224450,336,2
113239043,113239393,351,2
113271545,113271850,306,2
113306540,113306911,372,2
113372585,113372929,345,2
113508131,113508718,588,2
113565230,113565604,375,2
113568221,113568652,432,2
113573300,113573608,309,2
113598527,113598832,306,2
113703449,113703853,405,2
113713691,113713999,309,2
113729465,113729776,312,2
113771141,113771503,363,2
113831492,113831800,309,2
113855003,113855332,330,2
113916905,113917204,300,2
113965460,113965792,333,2
113971274,113971702,429,2
114030143,114030502,360,2
114044522,114045001,480,2
114141593,114141895,303,2
114170876,114171181,306,2
114233639,114234184,546,2
114280673,114281185,513,2
114324740,114325186,447,2
114351413,114351733,321,2
114370250,114370615,366,2
114385970,114386545,576,2
114434012,114434557,546,2
114614132,114614488,357,2
114657884,114658198,315,2
114723023,114723325,303,2
114743234,114743683,450,2
114776807,114777106,300,2
114871568,114871867,300,2
114927290,114927811,522,2
114964916,114965251,336,2
114983312,114983611,300,2
114983726,114984409,684,2
115048121,115048696,576,2
115062389,115062700,312,2
115069784,115070134,351,2
115073102,115073425,324,2
115077530,115077838,309,2
115108142,115108531,390,2
115119848,115120273,426,2
115243184,115243483,300,2
115281107,115281487,381,2
115404311,115404616,306,2
115419935,115420300,366,2
115450334,115450801,468,2
115486994,115487305,312,2
115519856,115520227,372,2
115532420,115532776,357,2
115658648,115658974,327,2
115708616,115709014,399,2
115767791,115768132,342,2
115791206,115791532,327,2
115798127,115798447,321,2
115828817,115829140,324,2
115874537,115874863,327,2
115903157,115903657,501,2
115908467,115908805,339,2
115927850,115928218,369,2
115981622,115982050,429,2
116006756,116007136,381,2
116061737,116062066,330,2
116070134,116070757,624,2
116088857,116089285,429,2
116204486,116204809,324,2
116208734,116209045,312,2
116249225,116249569,345,2
116274689,116275075,387,2
116307026,116307430,405,2
116346245,116346571,327,2
116432852,116433199,348,2
116470883,116471182,300,2
116525630,116526067,438,2
116538650,116539198,549,2
116594891,116595415,525,2
116650037,116650363,327,2
116688323,116688805,483,2
116701706,116702050,345,2
116714339,116714644,306,2
116740877,116741206,330,2
116772845,116773144,300,2
116800937,116801455,519,2
116802116,116802595,480,2
116807672,116807980,309,2
116828405,116828710,306,2
116842268,116842603,336,2
116856596,116857030,435,2
116859875,116860198,324,2
116860289,116860612,324,2
116862872,116863864,993,2
116956169,116956504,336,2
116977433,116977756,324,2
116987375,116987674,300,2
116992223,116992576,354,2
116995871,116996179,309,2
116997269,116997685,417,2
117041186,117041572,387,2
117064604,117064924,321,2
117067076,117067501,426,2
117073496,117073957,462,2
117141146,117141517,372,2
117158699,117159013,315,2
117159611,117159979,369,2
117180443,117180826,384,2
117254201,117254926,726,2
117280901,117281257,357,2
117283670,117284140,471,2
117364529,117364966,438,2
117380231,117380554,324,2
117387797,117388144,348,2
117399167,117399553,387,2
117451376,117451705,330,2
117495671,117496168,498,2
117498374,117498685,312,2
117526622,117527017,396,2
117647750,117648049,300,2
117700079,117700435,357,2
117701300,117701617,318,2
117711395,117711727,333,2
117746765,117747295,531,2
117780743,117781069,327,2
117818069,117818413,345,2
117834824,117835123,300,2
117855605,117855913,309,2
117865553,117865897,345,2
117920615,117920944,330,2
117963590,117963907,318,2
117964793,117965098,306,2
117986024,117986425,402,2
118085111,118085779,669,2
118134401,118134718,318,2
118167359,118167658,300,2
118231442,118231741,300,2
118246502,118246855,354,2
118256411,118256713,303,2
118259393,118259704,312,2
118272233,118272541,309,2
118301081,118301401,321,2
118392827,118393243,417,2
118400870,118401442,573,2
118412333,118412821,489,2
118434815,118435198,384,2
118445996,118446313,318,2
118524935,118525249,315,2
118541639,118542055,417,2
118660109,118660522,414,2
118672547,118672867,321,2
118699430,118699831,402,2
118722827,118723207,381,2
118741694,118742044,351,2
118788392,118788697,306,2
118836833,118837135,303,2
118849727,118850062,336,2
118867175,118867483,309,2
118877831,118878148,318,2
118879514,118879840,327,2
118894121,118894435,315,2
119053628,119054023,396,2
119069345,119069734,390,2
119135000,119135299,300,2
119164115,119164453,339,2
119212103,119212429,327,2
119212727,119213026,300,2
119244059,119244376,318,2
119265719,119266132,414,2
119337941,119338258,318,2
119361170,119361490,321,2
119366105,119366593,489,2
119388137,119388577,441,2
119401436,119401765,330,2
119423141,119423554,414,2
119449232,119449567,336,2
119469089,119469400,312,2
119477630,119477977,348,2
119496773,119497156,384,2
119540000,119540341,342,2
119589773,119590099,327,2
119596556,119596948,393,2
119655902,119656261,360,2
119698319,119698627,309,2
119710769,119711311,543,2
119764304,119764885,582,2
119778113,119778517,405,2
119784479,119784958,480,2
119826221,119826538,318,2
119856605,119856916,312,2
119861276,119861629,354,2
119865290,119865766,477,2
119874593,119874910,318,2
119880602,119880916,315,2
119888192,119888599,408,2
119912759,119913274,516,2
119916974,119917312,339,2
119917445,119917987,543,2
119923748,119924116,369,2
119924567,119924965,399,2
119965991,119966335,345,2
119968001,119968414,414,2
119983892,119984200,309,2
119984453,119984812,360,2
119998022,119998336,315,2
119999873,120000190,318,2
120010361,120011512,1152,2
120012431,120012784,354,2
120020489,120021112,624,2
120039119,120039592,474,2
120043805,120044170,366,2
120045089,120045574,486,2
120048356,120048706,351,2
120060767,120061090,324,2
120070418,120070717,300,2
120082865,120083164,300,2
120091346,120091897,552,2
120111431,120111898,468,2
120112484,120112798,315,2
120121340,120121654,315,2
120129278,120129682,405,2
120142466,120142846,381,2
120153845,120154240,396,2
120156773,120157171,399,2
120178886,120179278,393,2
120207581,120207958,378,2
120211961,120212296,336,2
120215087,120215509,423,2
120216683,120217039,357,2
120240872,120241240,369,2
120253811,120254137,327,2
120304832,120305152,321,2
120328232,120328621,390,2
120429683,120430117,435,2
120458711,120459019,309,2
120460157,120460594,438,2
120473141,120473566,426,2
120507422,120507760,339,2
120529733,120530146,414,2
120531857,120532162,306,2
120538343,120538666,324,2
120555824,120556144,321,2
120567290,120567688,399,2
120569219,120569659,441,2
120573932,120574336,405,2
120586307,120586648,342,2
120587897,120588274,378,2
120603611,120604177,567,2
120604904,120605275,372,2
120641417,120641764,348,2
120647693,120648052,360,2
120672419,120672736,318,2
120679916,120680404,489,2
120682172,120682618,447,2
120684569,120685066,498,2
120691112,120691414,303,2
120742907,120743221,315,2
120784247,120784552,306,2
120791369,120791815,447,2
120792215,120792550,336,2
120849611,120850003,393,2
120859778,120860095,318,2
120866384,120866740,357,2
120886238,120886642,405,2
120892109,120892444,336,2
120899390,120899875,486,2
120918077,120918622,546,2
120929309,120929677,369,2
120966086,120966400,315,2
121044881,121045291,411,2
121052186,121052494,309,2
121056149,121056718,570,2
121059689,121060039,351,2
121062416,121062997,582,2
121065035,121065382,348,2
121077641,121078162,522,2
121079495,121079884,390,2
121106117,121106815,699,2
121108079,121108492,414,2
121108727,121109104,378,2
121109447,121109779,333,2
121134626,121135069,444,2
121153049,121153465,417,2
121157441,121157740,300,2
121181945,121182247,303,2
121186832,121187251,420,2
121192415,121193458,1044,2
121254527,121254997,471,2
121255970,121256308,339,2
121284686,121285003,318,2
121333748,121334263,516,2
121342457,121342939,483,2
121361624,121362010,387,2
121369115,121369771,657,2
121379513,121380100,588,2
121395161,121395586,426,2
121396520,121396828,309,2
121405844,121406197,354,2
121425266,121425685,420,2
121432496,121432879,384,2
121458776,121459102,327,2
121468433,121468885,453,2
121487435,121487788,354,2
121490246,121490875,630,2
121501859,121502251,393,2
121511600,121512133,534,2
121531628,121531966,339,2
121538831,121539181,351,2
121550288,121550644,357,2
121561676,121562041,366,2
121562564,121562953,390,2
121563122,121563592,471,2
121596497,121596802,306,2
121624031,121624516,486,2
121714823,121715149,327,2
121723748,121724185,438,2
121754624,121755007,384,2
121782698,121783027,330,2
121811657,121811968,312,2
121813715,121814014,300,2
121838390,121838728,339,2
121889465,121889851,387,2
121900232,121900537,306,2
121913897,121914250,354,2
121929944,121930324,381,2
121945601,121945936,336,2
121968239,121968538,300,2
121972493,121972828,336,2
122148644,122148970,327,2
122168828,122169319,492,2
122224340,122224642,303,2
122257463,122257993,531,2
122258309,122258623,315,2
122271464,122271928,465,2
122280845,122281315,471,2
122284622,122284939,318,2
122357963,122358448,486,2
122366945,122367262,318,2
122431160,122431468,309,2
122463734,122464111,378,2
122465261,122465599,339,2
122495522,122495827,306,2
122502392,122502757,366,2
122521043,122521345,303,2
122526422,122526811,390,2
122544866,122545252,387,2
122556536,122556856,321,2
122602733,122603050,318,2
122614793,122615326,534,2
122638187,122638504,318,2
122659415,122659768,354,2
122668913,122669611,699,2
122678417,122678719,303,2
122679236,122679622,387,2
122686760,122687089,330,2
122688509,122688826,318,2
122699438,122699944,507,2
122704559,122704906,348,2
122713307,122713636,330,2
122725133,122725528,396,2
122748350,122748652,303,2
122750333,122750668,336,2
122767121,122767510,390,2
122770994,122771437,444,2
122842157,122842531,375,2
122930579,122930956,378,2
122946023,122946322,300,2
122963603,122963968,366,2
122989013,122989324,312,2
122995796,122996161,366,2
123007367,123007798,432,2
123016511,123016975,465,2
123032285,123032614,330,2
123049193,123049531,339,2
123090665,123091213,549,2
123105623,123105946,324,2
123121511,123121855,345,2
123138104,123138448,345,2
123166088,123166558,471,2
123249101,123249517,417,2
123263321,123263659,339,2
123265790,123266137,348,2
123279665,123280096,432,2
123282566,123282871,306,2
123292661,123293008,348,2
123320201,123320506,306,2
123328058,123328381,324,2
123385340,123385762,423,2
123460991,123461332,342,2
123498761,123499384,624,2
123522422,123522724,303,2
123526211,123526519,309,2
123548711,123549175,465,2
123648776,123649138,363,2
123651326,123651625,300,2
123665033,123665392,360,2
123697592,123698110,519,2
123774203,123774610,408,2
123777617,123777991,375,2
123796595,123796948,354,2
123799262,123799909,648,2
123868616,123868939,324,2
123874244,123874807,564,2
123887270,123887719,450,2
123893999,123894562,564,2
123983768,123984097,330,2
124171799,124172149,351,2
124237502,124237846,345,2
124307765,124308472,708,2
124355444,124355839,396,2
124393766,124394107,342,2
124436513,124436953,441,2
124446641,124447003,363,2
124460246,124460557,312,2
124517654,124517977,324,2
124525475,124526026,552,2
124580525,124580872,348,2
124628237,124628542,306,2
124663730,124664065,336,2
124757258,124757677,420,2
124758038,124758349,312,2
124764062,124764829,768,2
124785992,124786318,327,2
125077439,125077762,324,2
125180723,125181040,318,2
125251571,125251912,342,2
125261051,125261479,429,2
125266205,125266798,594,2
125274347,125274781,435,2
125297585,125297887,303,2
125318972,125319316,345,2
125399612,125399923,312,2
125410961,125411266,306,2
125458877,125459236,360,2
125482316,125482624,309,2
125497361,125497900,540,2
125586575,125586883,309,2
125632175,125632498,324,2
125710103,125710438,336,2
125734904,125735206,303,2
125740016,125740450,435,2
125809556,125809873,318,2
125812646,125812978,333,2
125829206,125829550,345,2
125874725,125875054,330,2
125920571,125921005,435,2
125982944,125983285,342,2
126085049,126085408,360,2
126086870,126087445,576,2
126108296,126108724,429,2
126121760,126122062,303,2
126167591,126167959,369,2
126172640,126172945,306,2
126219122,126219427,306,2
126265271,126265615,345,2
126269465,126269827,363,2
126293906,126294256,351,2
126304322,126304675,354,2
126312278,126312655,378,2
126353735,126354055,321,2
126391523,126391876,354,2
126437387,126437689,303,2
126459563,126459976,414,2
126505289,126506008,720,2
126584144,126584458,315,2
126612194,126612502,309,2
126671738,126672058,321,2
126739424,126739852,429,2
126743600,126743992,393,2
126789527,126789841,315,2
126844661,126845089,429,2
126934904,126935347,444,2
127000643,127001071,429,2
127033127,127033426,300,2
127052684,127053067,384,2
127096544,127097110,567,2
127103435,127103743,309,2
127112255,127112614,360,2
127117394,127117789,396,2
127292909,127293220,312,2
127385813,127386148,336,2
127428779,127429120,342,2
127468253,127468552,300,2
127527737,127528114,378,2
127578698,127579000,303,2
127604894,127605280,387,2
127615283,127615648,366,2
127673060,127673470,411,2
127722332,127722631,300,2
127758212,127758529,318,2
127882583,127883011,429,2
127886201,127886614,414,2
127907606,127907908,303,2
127936451,127936786,336,2
127974047,127974451,405,2
127998764,127999075,312,2
128005826,128006146,321,2
128052326,128052700,375,2
128070701,128071039,339,2
128085839,128086225,387,2
128130578,128130877,300,2
128209301,128209675,375,2
128279453,128279794,342,2
128312201,128312515,315,2
128317394,128317693,300,2
128363411,128363755,345,2
128393486,128393830,345,2
128433074,128433421,348,2
128438306,128438707,402,2
128466836,128467156,321,2
128490269,128490769,501,2
128586509,128587264,756,2
128617106,128617420,315,2
128649872,128650210,339,2
128703287,128703586,300,2
128718014,128718577,564,2
128818949,128819458,510,2
128837159,128837725,567,2
129005426,129005785,360,2
129039983,129040399,417,2
129231125,129231472,348,2
129296474,129297118,645,2
129402434,129402826,393,2
129421475,129421903,429,2
129470561,129470890,330,2
129554174,129554488,315,2
129579953,129580345,393,2
129603605,129604003,399,2
129609635,129609985,351,2
129613256,129613576,321,2
129615854,129616312,459,2
129636962,129637315,354,2
129650783,129651112,330,2
130034024,130034371,348,2
130086428,130086898,471,2
130126724,130127155,432,2
130185767,130186132,366,2
130187933,130188286,354,2
130298141,130298455,315,2
130308938,130309297,360,2
130348853,130349170,318,2
130355285,130356286,1002,2
130394165,130394500,336,2
130410257,130410655,399,2
130412264,130412578,315,2
130450445,130450924,480,2
130470740,130471087,348,2
130490414,130490920,507,2
130496426,130496731,306,2
130543583,130543990,408,2
130544732,130545094,363,2
130566104,130566478,375,2
130597025,130597384,360,2
130684625,130684930,306,2
130724957,130725385,429,2
130769897,130770241,345,2
130814117,130814461,345,2
130937876,130938304,429,2
130962329,130962649,321,2
130977092,130977448,357,2
131072222,131072581,360,2
131121875,131122279,405,2
131169932,131170330,399,2
131192165,131192467,303,2
131197463,131197765,303,2
131202458,131202799,342,2
131240252,131240563,312,2
131245235,131245582,348,2
131329778,131330086,309,2
131455277,131455588,312,2
131469605,131470024,420,2
131479100,131479486,387,2
131560829,131561203,375,2
131584562,131584975,414,2
131603732,131604049,318,2
131610641,131611069,429,2
131615804,131616112,309,2
131616890,131617264,375,2
131626793,131627308,516,2
131658050,131658502,453,2
131660306,131660605,300,2
131668718,131669044,327,2
131731253,131731708,456,2
131734622,131735107,486,2
131753480,131753848,369,2
131757845,131758147,303,2
131768003,131768341,339,2
131895290,131895601,312,2
131966351,131966965,615,2
131971166,131971465,300,2
132025553,132026041,489,2
132027830,132028204,375,2
132086345,132086668,324,2
132091658,132092566,909,2
132096182,132096550,369,2
132101747,132102085,339,2
132113039,132113362,324,2
132129020,132129364,345,2
132147143,132147478,336,2
132163808,132164143,336,2
132167681,132168034,354,2
132217766,132218116,351,2
132273899,132274381,483,2
132353672,132354019,348,2
132373808,132374185,378,2
132440462,132440866,405,2
132455465,132455875,411,2
132531806,132532189,384,2
132542504,132542809,306,2
132579299,132579682,384,2
132657923,132658294,372,2
132663893,132664324,432,2
132675311,132675646,336,2
132704939,132705250,312,2
132738590,132739015,426,2
132744143,132744448,306,2
132744941,132745291,351,2
132768659,132768967,309,2
132809291,132809590,300,2
132837188,132837538,351,2
132879521,132879826,306,2
132898658,132898984,327,2
132941285,132941602,318,2
132947078,132947377,300,2
132960527,132961018,492,2
133028300,133028599,300,2
133094315,133094725,411,2
133133069,133133401,333,2
133228766,133229092,327,2
133237787,133238263,477,2
133261634,133261936,303,2
133277879,133278391,513,2
133310396,133310776,381,2
133355465,133355764,300,2
133450538,133450897,360,2
133579070,133579468,399,2
133678706,133679095,390,2
133740380,133740868,489,2
133770653,133771015,363,2
133832552,133832971,420,2
133845539,133845919,381,2
133883183,133883497,315,2
133900706,133901134,429,2
134044088,134044519,432,2
134093444,134093869,426,2
134147768,134148094,327,2
134166668,134166982,315,2
134170070,134170414,345,2
134187890,134188219,330,2
134201876,134202187,312,2
134238401,134238766,366,2
134260241,134260669,429,2
134281607,134281945,339,2
134291558,134291872,315,2
134292932,134293264,333,2
134403521,134403907,387,2
134432810,134433139,330,2
134468492,134468791,300,2
134504678,134504995,318,2
134506337,134506735,399,2
134534402,134534824,423,2
134576807,134577151,345,2
134587394,134587732,339,2
134634512,134634949,438,2
134648726,134649070,345,2
134663012,134663350,339,2
134686610,134687074,465,2
134688659,134689084,426,2
134696462,134696818,357,2
134702153,134702461,309,2
134749148,134749540,393,2
134782142,134782570,429,2
134791235,134791600,366,2
134792954,134793259,306,2
134838611,134839024,414,2
135073382,135073699,318,2
135106796,135107251,456,2
135114794,135115234,441,2
135153962,135154282,321,2
135267230,135267541,312,2
135303038,135303439,402,2
135397838,135398164,327,2
135446894,135447223,330,2
135452324,135452704,381,2
135459257,135459577,321,2
135467585,135468088,504,2
135597947,135598267,321,2
135637700,135638050,351,2
135659198,135659512,315,2
135707015,135707320,306,2
135725732,135726037,306,2
135776615,135776974,360,2
135786743,135787087,345,2
135793475,135793792,318,2
135865907,135866329,423,2
135901220,135901546,327,2
135919166,135919483,318,2
135964034,135964378,345,2
135967817,135968194,378,2
135987977,135988591,615,2
136031216,136031605,390,2
136045505,136045930,426,2
136064255,136064638,384,2
136065419,136065835,417,2
136065854,136066168,315,2
136070519,136071784,1266,2
136130078,136130386,309,2
136141283,136141651,369,2
136142702,136143061,360,2
136193747,136194118,372,2
136201505,136201813,309,2
136204640,136204993,354,2
136213574,136213939,366,2
136245110,136245418,309,2
136258451,136258837,387,2
136280327,136280671,345,2
136328930,136329415,486,2
136339889,136340194,306,2
136354991,136355353,363,2
136360373,136360717,345,2
136378970,136379359,390,2
136385039,136385539,501,2
136400771,136401091,321,2
136456910,136457212,303,2
136465970,136466329,360,2
136483682,136484191,510,2
136520936,136521241,306,2
136574195,136574524,330,2
136664435,136664830,396,2
136723697,136724005,309,2
136750496,136750987,492,2
136801061,136801510,450,2
136803908,136804279,372,2
136864643,136864960,318,2
136884317,136884640,324,2
136885427,136885828,402,2
136904291,136904608,318,2
136909694,136910047,354,2
136962155,136962541,387,2
137053934,137054269,336,2
137085719,137086075,357,2
137097908,137098261,354,2
137098847,137099158,312,2
137134739,137135239,501,2
137140955,137141368,414,2
137162906,137163268,363,2
137170964,137171359,396,2
137180729,137181238,510,2
137195723,137196076,354,2
137219279,137219605,327,2
137260097,137260411,315,2
137312210,137312767,558,2
137328095,137328394,300,2
137348864,137349238,375,2
137353067,137353450,384,2
137389745,137390068,324,2
137401772,137402128,357,2
137446556,137446873,318,2
137459987,137460286,300,2
137460812,137461231,420,2
137475590,137475904,315,2
137538824,137539165,342,2
137539319,137539804,486,2
137544047,137544385,339,2
137551388,137551690,303,2
137594078,137594545,468,2
137595713,137596030,318,2
137620175,137620588,414,2
137622572,137622877,306,2
137648351,137648650,300,2
137663768,137664202,435,2
137760872,137761192,321,2
137763740,137764117,378,2
137765321,137765656,336,2
137775137,137775835,699,2
137809394,137809729,336,2
137818136,137818588,453,2
137855459,137855776,318,2
137864684,137865034,351,2
137885387,137885728,342,2
137905019,137905402,384,2
137920385,137920714,330,2
137938052,137938468,417,2
137995580,137996107,528,2
138020180,138020692,513,2
138049025,138049378,354,2
138076154,138076453,300,2
138145685,138146068,384,2
138149156,138149470,315,2
138177194,138177574,381,2
138233942,138234244,303,2
138235733,138236077,345,2
138244784,138245083,300,2
138261848,138262147,300,2
138265373,138265675,303,2
138311282,138311602,321,2
138338030,138338386,357,2
138339965,138340315,351,2
138399140,138399448,309,2
138528341,138528682,342,2
138546770,138547150,381,2
138560099,138560407,309,2
138680822,138681142,321,2
138741503,138741877,375,2
138754985,138755413,429,2
138809843,138810151,309,2
138869048,138869362,315,2
139073117,139073425,309,2
139079027,139079470,444,2
139148126,139148533,408,2
139201541,139201873,333,2
139216556,139216867,312,2
139294649,139294951,303,2
139312850,139313149,300,2
139352906,139353280,375,2
139359929,139360267,339,2
139374059,139374385,327,2
139471454,139471798,345,2
139581467,139581769,303,2
139606394,139606699,306,2
139789205,139789522,318,2
139790891,139791205,315,2
139807010,139807522,513,2
139861181,139861699,519,2
139866764,139867123,360,2
139870190,139870492,303,2
139882691,139883023,333,2
139959833,139960135,303,2
139961996,139962316,321,2
140011817,140012125,309,2
140012762,140013154,393,2
140029790,140030272,483,2
140051180,140051584,405,2
140087627,140088055,429,2
140174222,140174596,375,2
140183051,140183362,312,2
140236124,140236453,330,2
140270960,140271292,333,2
140311559,140311861,303,2
140321192,140321491,300,2
140342366,140342746,381,2
140369648,140370013,366,2
140374343,140374750,408,2
140410586,140410888,303,2
140482388,140482708,321,2
140512121,140512420,300,2
140555210,140555641,432,2
140569634,140570005,372,2
140575121,140575429,309,2
140588987,140589688,702,2
140617925,140618239,315,2
140619566,140619922,357,2
140638124,140638480,357,2
140661977,140662282,306,2
140669051,140669410,360,2
140695433,140695804,372,2
140707058,140707393,336,2
140739764,140740087,324,2
140781377,140781703,327,2
140853113,140853430,318,2
140866241,140866555,315,2
140869265,140869567,303,2
140888981,140889355,375,2
140904566,140904916,351,2
140934545,140934931,387,2
140947001,140947474,474,2
140958326,140958637,312,2
140982308,140982700,393,2
141007649,141008014,366,2
141074978,141075286,309,2
141141833,141142195,363,2
141197696,141197998,303,2
141276887,141277534,648,2
141280616,141280963,348,2
141338780,141339163,384,2
141351386,141351685,300,2
141353387,141353755,369,2
141379013,141379426,414,2
141450215,141450538,324,2
141455441,141455854,414,2
141482693,141483007,315,2
141487292,141487726,435,2
141501536,141502048,513,2
141514610,141514957,348,2
141546752,141547123,372,2
141778646,141778948,303,2
141797675,141798004,330,2
141889349,141889747,399,2
142033775,142034098,324,2
142058441,142059001,561,2
142086995,142087396,402,2
142100855,142101304,450,2
142132259,142132642,384,2
142142648,142142977,330,2
142174607,142174936,330,2
142218989,142219294,306,2
142284047,142284475,429,2
142315871,142316215,345,2
142358843,142359187,345,2
142387850,142388185,336,2
142432820,142433197,378,2
142438355,142438813,459,2
142452191,142452493,303,2
142468139,142468540,402,2
142478060,142478488,429,2
142566851,142567156,306,2
142572131,142572469,339,2
142601762,142602346,585,2
142626509,142626979,471,2
142649564,142649986,423,2
142666406,142666906,501,2
142682912,142683406,495,2
142699847,142700293,447,2
142700840,142701241,402,2
142747100,142747456,357,2
142795424,142795762,339,2
142811804,142812337,534,2
142878947,142879330,384,2
142893374,142893781,408,2
142952750,142953124,375,2
142967417,142967779,363,2
142971182,142971970,789,2
143053505,143053867,363,2
143069294,143069722,429,2
143083052,143083366,315,2
143230766,143231182,417,2
143232047,143232406,360,2
143238593,143238952,360,2
143314457,143314777,321,2
143430110,143430433,324,2
143486468,143486803,336,2
143500925,143501284,360,2
143534738,143535190,453,2
143538965,143539315,351,2
143584733,143585038,306,2
143690357,143690725,369,2
143725277,143725585,309,2
143743457,143743927,471,2
143745842,143746381,540,2
143758073,143758384,312,2
143782925,143783341,417,2
143788058,143788366,309,2
143789285,143789629,345,2
143803694,143803996,303,2
143946092,143946445,354,2
144036212,144036640,429,2
144044276,144044641,366,2
144062975,144063280,306,2
144092222,144092542,321,2
144107264,144107614,351,2
144142889,144143197,309,2
144159158,144159508,351,2
144170438,144170755,318,2
144205775,144206137,363,2
144272378,144272740,363,2
144279575,144279898,324,2
144297302,144297616,315,2
144305354,144305764,411,2
144310676,144311071,396,2
144316499,144316801,303,2
144320558,144320878,321,2
144347837,144348283,447,2
144544733,144545185,453,2
144566879,144567229,351,2
144796910,144797230,321,2
144853337,144853654,318,2
144865448,144865768,321,2
144972665,144973015,351,2
145000223,145000579,357,2
145042586,145042972,387,2
145048982,145049302,321,2
145059488,145059874,387,2
145134470,145134817,348,2
145135523,145135858,336,2
145326389,145326703,315,2
145346849,145347163,315,2
145440068,145440394,327,2
145450352,145450687,336,2
145484234,145484542,309,2
145574864,145575220,357,2
145753469,145753801,333,2
145772912,145773256,345,2
145804190,145804594,405,2
145931054,145931386,333,2
146013110,146013424,315,2
146034842,146035183,342,2
146044871,146045176,306,2
146121893,146122222,330,2
146136416,146136883,468,2
146147180,146147494,315,2
146189759,146190064,306,2
146200136,146200516,381,2
146341079,146342134,1056,2
146373077,146373457,381,2
146454428,146454823,396,2
146459540,146459875,336,2
146574314,146574682,369,2
146589494,146589853,360,2
146620025,146620342,318,2
146688227,146688598,372,2
146741249,146741653,405,2
146747399,146747797,399,2
146815694,146816047,354,2
146860502,146860888,387,2
146876495,146876884,390,2
146936420,146936773,354,2
147002561,147002899,339,2
147164672,147164983,312,2
147202658,147202966,309,2
147302018,147302323,306,2
147690590,147690925,336,2
147785741,147786169,429,2
147790439,147791020,582,2
147799673,147800119,447,2
147832163,147832603,441,2
147867998,147868318,321,2
147914282,147914614,333,2
147978128,147978568,441,2
148205762,148206067,306,2
148211195,148211509,315,2
148290497,148290937,441,2
148400729,148401160,432,2
148405889,148406191,303,2
148418339,148418716,378,2
148449989,148450300,312,2
148452419,148452826,408,2
148475141,148475467,327,2
148484387,148484920,534,2
148675100,148675516,417,2
148772348,148772659,312,2
148788566,148789153,588,2
148830494,148830793,300,2
148840337,148840654,318,2
148869935,148870255,321,2
148898114,148898416,303,2
148910168,148910521,354,2
148940027,148940386,360,2
148973711,148974055,345,2
148984922,148985350,429,2
148991204,148991734,531,2
149015630,149015962,333,2
149094656,149095006,351,2
149196770,149197123,354,2
149199395,149199835,441,2
149217989,149218351,363,2
149226452,149226832,381,2
149269703,149270005,303,2
149280767,149281123,357,2
149312885,149313295,411,2
149387216,149387581,366,2
149404676,149405023,348,2
149481092,149481454,363,2
149519192,149519620,429,2
149546669,149547034,366,2
149555654,149555989,336,2
149560769,149561104,336,2
149566811,149567167,357,2
149588909,149589223,315,2
149684033,149684461,429,2
149700665,149701096,432,2
149712224,149712589,366,2
149912429,149912731,303,2
149961944,149962351,408,2
150131963,150132274,312,2
150134282,150134587,306,2
150166319,150166639,321,2
150232535,150233200,666,2
150240986,150241306,321,2
150352397,150352810,414,2
150369515,150369883,369,2
150426707,150427123,417,2
150456056,150456619,564,2
150509636,150510064,429,2
150520100,150520468,369,2
150768605,150769063,459,2
150845399,150845707,309,2
150863879,150864232,354,2
150888959,150889291,333,2
150902540,150902860,321,2
150922526,150922840,315,2
150946028,150946375,348,2
150972563,150973039,477,2
151016660,151016989,330,2
151045919,151046236,318,2
151192547,151192849,303,2
151218959,151219321,363,2
151224899,151225327,429,2
151266953,151267297,345,2
151302731,151303087,357,2
151324769,151325068,300,2
151369391,151369840,450,2
151370162,151370584,423,2
151436621,151436965,345,2
151512788,151513126,339,2
151583237,151583758,522,2
151587902,151588333,432,2
151589855,151590172,318,2
151603700,151604047,348,2
151683638,151684015,378,2
151686389,151686712,324,2
151743971,151744360,390,2
151773116,151773415,300,2
151798838,151799215,378,2
151851518,151851931,414,2
151978490,151978873,384,2
151990814,151991230,417,2
151992107,151992406,300,2
152002349,152002819,471,2
152022782,152023183,402,2
152051711,152052169,459,2
152081000,152081503,504,2
152092526,152092885,360,2
152113382,152113714,333,2
152148305,152148616,312,2
152158370,152158687,318,2
152233709,152234047,339,2
152246330,152246695,366,2
152253281,152253709,429,2
152254187,152254522,336,2
152270651,152271640,990,2
152334989,152335657,669,2
152433227,152433613,387,2
152435594,152435923,330,2
152451074,152451514,441,2
152478800,152479111,312,2
152491112,152491462,351,2
152518736,152519083,348,2
152524418,152524852,435,2
152544422,152544748,327,2
152571608,152572012,405,2
152595653,152595955,303,2
152641490,152641966,477,2
152647883,152648305,423,2
